id_cliente,fecha_alta,canal_alta,tienda_alta,genero,edad,provincia,acepta_marketing,email
CLI04628,2025-05-20,Tienda,T20,M,37.0,Buenos Aires,True,valentinogonzalez@example.org
CLI04629,2022-08-10,Online,,F,52.0,Tucuman,False,ilopez@example.com
CLI04630,2025-06-04,Online,,M,,Tucuman,True,dgonzalez@example.com
CLI04631,2022-04-16,Online,,M,57.0,Buenos Aires,True,peraltaguadalupe@example.net
CLI04632,2024-12-26,Tienda,T17,F,,Entre Rios,False,benicio07@example.net
CLI04633,2025-10-10,Tienda,T26,F,43.0,Neuquen,False,mateo11@example.com
CLI04634,2023-01-14,Tienda,T02,,40.0,Salta,True,bianca60
CLI04635,2022-04-21,Online,,F,43.0,CABA,True,bfranco@example.net
CLI04636,2022-11-06,Tienda,T17,M,,Entre Rios,True,valentina52@example.net
CLI04637,2024-05-31,Online,,M,52.0,Tucuman,True,asanchez@example.com
CLI04638,2022-01-10,Tienda,T19,,43.0,Santa Fe,False,wgarcia@example.com
CLI04639,2025-01-18,Tienda,T20,F,,Mendoza,True,franciscagarcia@example.net
CLI04640,2024-11-05,Online,,F,37.0,Mendoza,True,angel-gabriel36@example.net
CLI04641,2023-10-13,Tienda,T04,F,,CABA,True,ocabrera@example.org
CLI04642,2022-01-17,Tienda,T08,M,32.0,Salta,True,suarezcarmela@example.net
CLI04643,2022-12-25,Online,,F,56.0,Entre Rios,True,jeronimo61@example.org
CLI04644,2024-03-03,Tienda,T14,X,52.0,Salta,True,guillermina96
CLI04645,2022-10-06,Online,,M,59.0,Cordoba,True,antonia29@example.org
CLI04646,2022-12-09,Online,,M,34.0,Mendoza,False,martinacarrizo@example.net
CLI04647,2022-03-08,Online,,M,38.0,Salta,True,herrerabruno@example.org
CLI04648,2024-09-29,Tienda,T22,F,75.0,Buenos Aires,True,ygomez@example.com
CLI04649,2023-08-23,Tienda,T23,M,56.0,Entre Rios,True,felipeperalta@example.net
CLI04650,2025-02-18,Online,,M,21.0,Cordoba,False,alvaroacosta@example.net
CLI04651,2022-12-01,Tienda,S22,M,51.0,CABA,True,pilar56@example.net
CLI04652,2022-02-25,Tienda,T26,M,46.0,Santa Fe,True,joaquin42@example.com
CLI04653,2024-01-11,Tienda,T28,M,36.0,Tucuman,True,federicobarrios@example.org
CLI04654,2024-10-25,Tienda,T09,M,37.0,Tucuman,True,valentinaramos@example.com
CLI04655,2022-08-18,Tienda,T03,M,29.0,Entre Rios,True,lucia-27
CLI04656,2023-04-10,Online,,M,33.0,Buenos Aires,True,hmendoza@example.com
CLI04657,2023-07-03,Online,,M,30.0,Santa Fe,True,ffernandez@example.com
CLI04658,2022-08-29,Online,,X,25.0,Santa Fe,True,ian-ezequielvera@example.com
CLI04659,2023-05-04,Online,,M,35.0,Mendoza,True,sofia54@example.com
CLI04660,2023-11-06,Online,,F,29.0,Cordoba,False,torresangelina@example.com
CLI04661,2023-12-23,Online,,F,51.0,Cordoba,True,fsuarez
CLI04662,2022-10-16,Online,,M,55.0,Buenos Aires,True,ortizbautista@example.org
CLI04663,2025-05-25,Online,,M,39.0,Tucuman,True,isabellabustos@example.com
CLI04664,2022-05-06,Tienda,T21,F,36.0,Cordoba,True,castillorafael@example.net
CLI04665,2023-04-28,Online,,M,50.0,CABA,True,jdominguez@example.org
CLI04666,2023-04-27,Sucursal,T13,M,39.0,Buenos Aires,True,gonzalezhelena@example.org
CLI04667,2022-04-26,Tienda,T24,M,69.0,Buenos Aires,True,msoto@example.net
CLI04668,2025-03-04,Tienda,T23,M,5.0,Mendoza,True,bruno06@example.org
CLI04669,2025-04-08,Online,,M,18.0,Salta,False,uma-71@example.net
CLI04670,2025-04-20,Online,,M,25.0,Cordoba,False,ferreyraguadalupe@example.com
CLI04671,2024-03-31,Tienda,T14,F,47.0,CABA,True,godoyvictoria@example.net
CLI04672,2024-10-16,Tienda,T21,F,52.0,Santa Fe,True,olivia18@example.com
CLI04673,2022-05-27,Tienda,T25,F,34.0,CABA,True,leon35@example.net
CLI04674,2024-02-03,Online,,,41.0,Mendoza,False,mateo50@example.com
CLI04675,2022-01-28,Online,,X,37.0,Tucuman,True,tomasgonzalez@example.com
CLI04676,2025-08-26,Tienda,T13,M,48.0,Santa Fe,True,tiziano04@example.org
CLI04677,2024-03-14,Online,,F,69.0,Entre Rios,True,osanchez@example.com
CLI04678,2022-09-24,Tienda,T22,M,18.0,Mendoza,False,juan-ignaciodiaz@example.com
CLI04679,2024-01-04,Online,,M,72.0,Mendoza,True,valentinafranco@example.net
CLI04680,2023-09-12,Online,,M,56.0,Santa Fe,False,emmamoreno
CLI04681,2023-09-02,Tienda,T15,F,37.0,Salta,True,agustindiaz@example.com
CLI04682,2025-07-26,Tienda,T06,M,48.0,Buenos Aires,False,lnunez@example.net
CLI04683,2025-07-07,Tienda,T14,F,41.0,Mendoza,True,benitezguillermina@example.org
CLI04684,2024-10-30,Tienda,T01,F,48.0,Buenos Aires,True,dominguezmicaela@example.com
CLI04685,2024-03-28,Tienda,T24,M,48.0,Salta,True,hernandezfrancesca@example.com
CLI04686,2025-08-22,Tienda,T10,M,52.0,Santa Fe,True,kgodoy@example.net
CLI04687,2023-02-23,Tienda,T20,F,27.0,Tucuman,True,lisandro41@example.net
CLI04688,2025-11-24,Online,,,,CABA,True,poncebenjamin@example.com
CLI04689,2023-08-25,Tienda,T02,M,32.0,Salta,True,agustinmoyano@example.org
CLI04690,2024-10-17,Tienda,T17,M,37.0,Mendoza,True,maximojuarez@example.com
CLI04691,2025-05-01,Tienda,T14,F,52.0,Salta,True,aguirremilena@example.com
CLI04692,2023-03-26,Tienda,T26,M,35.0,Salta,True,lorenzo02@example.org
CLI04693,2024-10-07,Online,,M,45.0,Tucuman,True,romerosantiago@example.net
CLI04694,2022-02-04,Tienda,T12,M,46.0,Buenos Aires,True,vlopez@example.com
CLI04695,2022-04-01,Tienda,T11,M,43.0,Mendoza,True,figueroamora@example.org
CLI04696,2024-10-13,Online,,F,24.0,Buenos Aires,False,qrios@example.org
CLI04697,2022-01-06,Tienda,T16,F,48.0,CABA,False,sofia91@example.net
CLI04698,2023-03-01,Sucursal,T09,F,44.0,Buenos Aires,True,wtorres
CLI04699,2024-04-17,Online,,F,72.0,Neuquen,True,benjamin05@example.com
CLI04700,2025-03-21,Online,,M,5.0,Santa Fe,False,mia98@example.net
CLI04701,2023-05-15,Online,,M,56.0,Entre Rios,True,munozfelipe
CLI04702,2022-08-19,Sucursal,S16,M,35.0,Entre Rios,False,julieta53@example.com
CLI04703,2022-12-24,Tienda,T16,F,37.0,CABA,False,benjaminbenitez@example.org
CLI04704,2025-03-15,Tienda,T08,F,65.0,Santa Fe,True,gomezjoaquina@example.com
CLI04705,2022-02-22,Online,,,39.0,Salta,True,molinabenjamin@example.org
CLI04706,2022-12-03,Online,,F,53.0,Entre Rios,True,castillofrancisco@example.net
CLI04707,2023-10-05,Online,,F,43.0,Cordoba,True,mateo-ezequiel71@example.org
CLI04708,2022-12-17,Online,,M,,Neuquen,True,ejuarez@example.net
CLI04709,2024-08-23,Tienda,T09,M,38.0,Cordoba,False,lunalopez@example.com
CLI04710,2023-06-30,Tienda,T11,M,35.0,CABA,True,nnunez@example.com
CLI04711,2025-05-24,Tienda,T22,M,38.0,Entre Rios,True,santino01@example.org
CLI04712,2023-09-02,Tienda,T24,M,67.0,Buenos Aires,False,bmunoz@example.org
CLI04713,2025-08-01,Online,,M,48.0,Neuquen,True,gonzalezciro@example.com
CLI04714,2025-05-29,Online,,M,18.0,Salta,True,martinezema@example.net
CLI04715,2025-11-06,Tienda,T13,M,68.0,Santa Fe,True,kdominguez@example.org
CLI04716,2023-04-15,Online,,F,47.0,Tucuman,False,dylan-ezequiel60@example.net
CLI04717,2022-09-27,Tienda,T15,M,54.0,Cordoba,True,martinafarias@example.org
CLI04718,2022-10-06,Online,,F,63.0,Neuquen,True,miacardozo@example.org
CLI04719,2022-04-14,Tienda,T04,M,,CABA,True,antonella97@example.net
CLI04720,2025-03-14,Online,,X,46.0,CABA,False,facundo82@example.org
CLI04721,2025-08-03,Online,,M,39.0,Buenos Aires,True,delfinaescobar@example.org
CLI04722,2024-12-27,Online,,F,37.0,Tucuman,True,violeta39@example.org
CLI04723,2022-02-08,Sucursal,T01,M,37.0,Entre Rios,False,ayalarenata@example.org
CLI04724,2023-11-28,Tienda,T07,F,43.0,Tucuman,True,lautaro36@example.net
CLI04725,2025-08-07,Tienda,T06,F,58.0,Buenos Aires,True,idiaz@example.net
CLI04726,2023-02-06,Online,,F,52.0,Entre Rios,True,lchavez@example.net
CLI04727,2022-01-17,Tienda,T07,F,46.0,Tucuman,True,alvarezguillermina@example.org
CLI04728,2022-03-16,Online,,,58.0,Buenos Aires,True,munozlucas-ezequiel@example.net
CLI04729,2025-04-14,Tienda,T20,M,18.0,Santa Fe,True,martinezdante@example.net
CLI04730,2022-12-05,Online,,M,42.0,Cordoba,True,pazjuan@example.net
CLI04731,2022-09-01,Tienda,T15,M,,CABA,True,sancheznahiara@example.com
CLI04732,2025-11-10,Tienda,T21,M,46.0,Neuquen,True,yromero@example.net
CLI04733,2024-05-16,Online,,F,,Santa Fe,True,abigailrodriguez@example.com
CLI04734,2023-09-26,Online,,F,44.0,Entre Rios,False,joaquinayala@example.net
CLI04735,2025-01-20,Tienda,T08,M,,Mendoza,True,sgarcia@example.com
CLI04736,2025-01-21,Tienda,T12,F,39.0,Tucuman,True,matildablanco@example.net
CLI04737,2022-10-17,Online,,,51.0,Santa Fe,True,ignacio48@example.net
CLI04738,2025-05-27,Tienda,T15,,43.0,Buenos Aires,True,gutierrezfelipe@example.net
CLI04739,2025-03-23,Sucursal,T05,F,38.0,Cordoba,True,fernandezfrancisco@example.net
CLI04740,2024-07-07,Online,,F,49.0,Buenos Aires,True,santino-nicolaspereyra@example.net
CLI04741,2022-03-08,Online,,M,50.0,Neuquen,True,uma73@example.org
CLI04742,2024-08-27,Tienda,T28,F,29.0,Buenos Aires,True,fojeda@example.net
CLI04743,2023-06-21,Tienda,T13,,55.0,Salta,False,xvelazquez@example.com
CLI04744,2024-08-15,Tienda,T22,X,38.0,Cordoba,True,simonpereyra@example.org
CLI04745,2022-02-05,Tienda,T20,F,43.0,CABA,False,acostajuan-martin@example.org
CLI04746,2022-07-17,Online,,F,18.0,CABA,True,cduarte@example.org
CLI04747,2025-02-20,Online,,F,41.0,Santa Fe,True,guillerminaramirez@example.org
CLI04748,2023-06-27,Online,,M,18.0,Santa Fe,True,vegajuan-cruz@example.net
CLI04749,2022-12-15,Online,,M,54.0,Buenos Aires,False,lopezcatalina@example.org
CLI04750,2023-04-14,Tienda,T21,M,31.0,Cordoba,True,thiago-benjamin80@example.com
CLI04751,2022-03-24,Online,,,35.0,CABA,True,agonzalez
CLI04752,2023-10-28,Tienda,T25,M,12.0,Mendoza,True,bautistavaldez@example.com
CLI04753,2023-06-06,Tienda,T18,F,23.0,Tucuman,True,oliviarodriguez@example.com
CLI04754,2025-03-06,Online,,X,42.0,Neuquen,True,valentino09@example.net
CLI04755,2023-01-09,Online,,F,25.0,CABA,True,oliviavazquez@example.com
CLI04756,2023-10-02,Online,,F,39.0,Santa Fe,False,yrodriguez@example.com
CLI04757,2022-09-21,Tienda,T18,M,54.0,Santa Fe,True,rodriguezmorena-jazmin
CLI04758,2025-05-27,Online,,F,60.0,CABA,True,bravomia-jazmin@example.net
CLI04759,2023-10-23,Online,,M,62.0,Entre Rios,True,dcampos@example.net
CLI04760,2022-06-17,Sucursal,T05,M,38.0,Mendoza,True,xtorres@example.org
CLI04761,2023-08-07,Online,,M,28.0,Santa Fe,True,alma15@example.org
CLI04762,2025-09-24,Online,,M,48.0,Entre Rios,True,emilianocarrizo@example.net
CLI04763,2022-12-20,Tienda,S09,F,64.0,CABA,False,jeremias37@example.net
CLI04764,2022-07-18,Online,,M,29.0,Mendoza,False,guadalupe81@example.com
CLI04765,2023-07-03,Online,,F,61.0,Neuquen,True,ferreyralautaro-nahuel@example.com
CLI04766,2024-04-03,Online,,F,40.0,Santa Fe,False,leivaoctavio@example.net
CLI04767,2022-02-25,Tienda,T03,M,18.0,Cordoba,True,jperalta@example.com
CLI04768,2023-05-07,Online,,M,43.0,Cordoba,False,fernandezcamila@example.com
CLI04769,2025-12-16,Online,,F,-3.0,Salta,True,federicogomez@example.com
CLI04770,2022-05-01,Online,,M,52.0,Cordoba,True,ana-paula56@example.com
CLI04771,2024-12-12,Online,,F,57.0,Salta,True,juan-cruz16@example.org
CLI04772,2023-10-13,Tienda,T09,M,47.0,Entre Rios,True,diazsofia@example.org
CLI04773,2025-08-08,Online,,F,18.0,CABA,True,luciaromero@example.com
CLI04774,2022-08-02,Tienda,T16,M,18.0,Buenos Aires,True,fgonzalez@example.net
CLI04775,2025-10-02,Tienda,T12,M,,Neuquen,True,roldangiuliana@example.com
CLI04776,2024-12-13,Online,,F,,Tucuman,True,lucasgonzalez@example.org
CLI04777,2024-11-29,Tienda,T13,M,27.0,Cordoba,True,eacosta@example.net
CLI04778,2023-12-08,Tienda,T06,M,30.0,Cordoba,False,pazbenjamin@example.org
CLI04779,2024-08-06,Online,,X,53.0,Entre Rios,False,xvargas@example.com
CLI04780,2023-09-05,Tienda,T05,M,62.0,Salta,False,pvelazquez
CLI04781,2024-04-26,Online,,M,18.0,Tucuman,True,moralesluna@example.org
CLI04782,2023-07-14,Tienda,T07,M,27.0,Neuquen,True,tiziano-benjamin37@example.net
CLI04783,2022-03-24,Tienda,T20,F,40.0,Entre Rios,True,gperez@example.net
CLI04784,2024-01-23,Tienda,T16,M,39.0,Salta,False,sanchezalma-jazmin@example.net
CLI04785,2025-08-22,Tienda,T02,F,18.0,Mendoza,True,gomezfelipe@example.net
CLI04786,2024-05-02,Tienda,T19,M,83.0,Mendoza,True,vicentesanchez@example.org
CLI04787,2022-06-21,Tienda,T23,F,51.0,Entre Rios,True,ledesmadylan-ezequiel@example.net
CLI04788,2024-05-03,Online,,F,47.0,Cordoba,True,oroldan
CLI04789,2023-10-10,Online,,M,18.0,Santa Fe,True,juan-bautistaleiva@example.net
CLI04790,2024-12-16,Tienda,T15,M,46.0,CABA,False,pilar49@example.net
CLI04791,2022-02-22,Tienda,S14,M,25.0,Buenos Aires,True,francoromero@example.org
CLI04792,2025-09-08,Tienda,T21,F,49.0,Mendoza,True,valentina90@example.org
CLI04793,2025-10-27,Tienda,T06,M,46.0,Neuquen,False,lautaro-gabriel27@example.org
CLI04794,2022-03-28,Online,,M,42.0,CABA,True,julietaromero@example.net
CLI04795,2023-03-21,Online,,M,48.0,Entre Rios,True,kpaz@example.org
CLI04796,2025-02-18,Tienda,T03,M,33.0,Neuquen,True,oliviasosa@example.com
CLI04797,2024-06-19,Tienda,T02,M,,Salta,True,maria-guadalupe21@example.org
CLI04798,2025-04-22,Online,,F,18.0,Salta,False,ramirezlola@example.org
CLI04799,2025-05-07,Online,,M,52.0,Entre Rios,False,jgutierrez@example.org
CLI04800,2024-06-18,Tienda,T11,X,5.0,Entre Rios,True,csoto@example.org
CLI04801,2024-03-22,Online,,F,77.0,Cordoba,True,benjaminvera@example.org
CLI04802,2024-07-21,Online,,F,,Cordoba,True,nlopez@example.com
CLI04803,2024-11-21,Tienda,T24,M,,Cordoba,True,benjamin41@example.com
CLI04804,2022-06-16,Online,,M,63.0,CABA,True,fdiaz@example.org
CLI04805,2024-09-23,Tienda,T03,F,31.0,Tucuman,True,aviladylan-ezequiel@example.org
CLI04806,2024-09-19,Online,,M,26.0,Tucuman,True,gomezconstanza@example.net
CLI04807,2022-12-07,Sucursal,T18,M,41.0,Santa Fe,True,juan-ignacioperez
CLI04808,2022-09-13,Tienda,T04,M,60.0,Mendoza,False,santinolopez@example.net
CLI04809,2022-03-09,Tienda,T24,M,69.0,Santa Fe,True,luisina27@example.net
CLI04810,2022-11-15,Tienda,S17,M,36.0,Tucuman,True,pedro50@example.com
CLI04811,2023-10-04,Tienda,T23,F,45.0,Neuquen,False,simonlopez@example.org
CLI04812,2024-09-15,Online,,M,45.0,Buenos Aires,True,dmoyano@example.com
CLI04813,2023-10-03,Tienda,T03,M,32.0,Neuquen,False,qcaceres@example.net
CLI04814,2023-07-19,Tienda,T13,M,34.0,Mendoza,True,vromero@example.net
CLI04815,2025-07-04,Online,,M,40.0,Buenos Aires,True,coronelmateo@example.org
CLI04816,2023-06-20,Online,,M,41.0,Salta,True,ezequielledesma@example.org
CLI04817,2024-04-05,Tienda,T02,F,57.0,CABA,False,pgimenez@example.com
CLI04818,2024-02-04,Online,,F,18.0,Entre Rios,True,morena08@example.net
CLI04819,2022-04-11,Tienda,T11,F,48.0,Mendoza,False,alejolopez@example.net
CLI04820,2022-11-07,Tienda,T28,M,47.0,Cordoba,True,santino14@example.net
CLI04821,2025-03-30,Online,,M,61.0,CABA,True,mateo03@example.com
CLI04822,2022-11-26,Online,,,36.0,Buenos Aires,False,emma92@example.net
CLI04823,2024-12-26,Online,,F,36.0,Santa Fe,False,nicolas17@example.net
CLI04824,2024-04-03,Tienda,T05,M,43.0,Neuquen,True,agustin00@example.com
CLI04825,2022-04-11,Tienda,T12,F,5.0,Buenos Aires,True,pcastro@example.com
CLI04826,2022-04-18,Sucursal,T09,M,33.0,Entre Rios,False,joaquin22@example.org
CLI04827,2024-02-23,Tienda,T14,M,32.0,Neuquen,False,emoreno@example.net
CLI04828,2022-05-27,Online,,X,12.0,Mendoza,True,renatagodoy@example.net
CLI04829,2023-09-06,Online,,M,27.0,Entre Rios,False,mendozaemilia@example.org
CLI04830,2025-04-04,Tienda,T03,F,33.0,Salta,True,juan-cruzquiroga@example.net
CLI04831,2024-11-02,Tienda,T17,M,30.0,Entre Rios,False,ifernandez
CLI04832,2023-11-02,Online,,M,31.0,Neuquen,True,franco60@example.net
CLI04833,2022-09-25,Online,,M,23.0,Entre Rios,False,lbenitez@example.com
CLI04834,2025-02-14,Tienda,T12,M,55.0,CABA,True,srodriguez@example.net
CLI04835,2025-04-08,Online,,F,46.0,Tucuman,True,emiliamaidana@example.net
CLI04836,2025-07-16,Online,,F,41.0,Tucuman,False,antonella24@example.org
CLI04837,2023-08-10,Online,,M,26.0,Mendoza,True,valentinogonzalez@example.net
CLI04838,2024-10-17,Online,,M,50.0,Buenos Aires,True,isabella81@example.org
CLI04839,2024-09-30,Tienda,T27,M,38.0,CABA,True,molinaalexander@example.org
CLI04840,2025-01-22,Online,,M,40.0,Entre Rios,True,trodriguez@example.com
CLI04841,2023-11-04,Sucursal,T17,F,43.0,CABA,True,vdiaz@example.org
CLI04842,2025-09-22,Tienda,T05,M,40.0,Tucuman,True,malenafigueroa@example.net
CLI04843,2023-10-25,Online,,M,55.0,Buenos Aires,True,felipe19@example.net
CLI04844,2024-05-30,Tienda,T26,M,30.0,Tucuman,True,quirogadylan@example.net
CLI04845,2025-09-28,Tienda,T07,,32.0,Neuquen,True,francochavez@example.net
CLI04846,2024-11-28,Online,,X,43.0,Cordoba,True,oliviaalvarez@example.com
CLI04847,2024-12-11,Tienda,T11,F,38.0,Tucuman,True,lcorrea@example.net
CLI04848,2025-11-18,Tienda,T26,F,49.0,Cordoba,True,ivan18@example.net
CLI04849,2025-08-07,Tienda,T16,M,54.0,Cordoba,True,dmedina@example.com
CLI04850,2023-10-30,Online,,,132.0,Entre Rios,True,lolaluna@example.com
CLI04851,2023-08-31,Online,,M,55.0,CABA,False,gonzalezmateo@example.com
CLI04852,2025-05-29,Tienda,T03,F,37.0,Buenos Aires,False,joaquin66@example.net
CLI04853,2023-05-05,Online,,M,39.0,Salta,False,ferreyralucas@example.com
CLI04854,2025-04-25,Tienda,T04,M,36.0,Entre Rios,True,juan-ignacioramirez@example.com
CLI04855,2024-06-10,Tienda,T02,M,58.0,Cordoba,True,thiago-agustinherrera@example.net
CLI04856,2025-02-28,Tienda,T14,F,38.0,Cordoba,True,xnavarro@example.org
CLI04857,2022-07-24,Tienda,T18,M,29.0,Mendoza,False,pazvictoria@example.net
CLI04858,2024-12-01,Online,,F,27.0,Salta,True,garias@example.net
CLI04859,2025-03-12,Online,,M,52.0,Tucuman,True,malenamartinez@example.com
CLI04860,2024-09-08,Online,,F,29.0,Mendoza,True,acampos@example.com
CLI04861,2024-06-28,Tienda,T10,M,18.0,Santa Fe,True,mateoavila@example.org
CLI04862,2023-09-16,Tienda,T12,F,51.0,Neuquen,True,thiago-benjamin10@example.net
CLI04863,2023-05-23,Tienda,T12,X,132.0,Santa Fe,True,maria-victoria82@example.com
CLI04864,2025-05-18,Online,,M,52.0,Buenos Aires,True,bautista36@example.net
CLI04865,2024-09-24,Tienda,T19,F,,CABA,True,augusto31@example.net
CLI04866,2025-08-29,Tienda,T15,F,49.0,Mendoza,True,duartecatalina@example.org
CLI04867,2024-01-09,Online,,F,47.0,CABA,True,ruizangelina@example.net
CLI04868,2024-08-18,Tienda,T07,F,42.0,Santa Fe,True,federicovillalba@example.net
CLI04869,2025-07-01,Tienda,T05,M,31.0,Neuquen,True,guadalupebenitez@example.com
CLI04870,2022-06-25,Online,,F,18.0,Entre Rios,False,lisandro60@example.com
CLI04871,2025-05-03,Tienda,T09,F,18.0,Entre Rios,False,medinaantonella@example.net
CLI04872,2023-06-10,Online,,F,47.0,Santa Fe,True,dgonzalez@example.com
CLI04873,2022-08-15,Tienda,S14,M,53.0,Buenos Aires,True,poncesofia@example.org
CLI04874,2025-03-15,Online,,F,42.0,Cordoba,True,ludmilarodriguez@example.net
CLI04875,2023-02-13,Tienda,T04,F,31.0,Santa Fe,True,urodriguez@example.net
CLI04876,2022-10-28,Online,,M,,Buenos Aires,True,nicolas77@example.net
CLI04877,2025-07-10,Online,,F,41.0,Mendoza,True,beniciososa@example.net
CLI04878,2025-12-01,Tienda,T21,F,,Neuquen,False,villalbarafael@example.net
CLI04879,2022-08-19,Tienda,T03,F,36.0,Neuquen,False,kperez@example.com
CLI04880,2023-06-27,Tienda,T16,M,25.0,Cordoba,True,lautaro-benjaminpereyra@example.com
CLI04881,2024-10-17,Tienda,T21,F,27.0,Salta,False,dylan-benjamin08@example.org
CLI04882,2023-07-06,Tienda,T28,M,47.0,Mendoza,True,lautaro-benjaminnunez@example.com
CLI04883,2022-12-19,Tienda,S24,M,64.0,Mendoza,True,agostinacardozo@example.com
CLI04884,2022-02-19,Sucursal,T24,F,,Tucuman,True,maidanamaria-victoria@example.net
CLI04885,2022-05-11,Online,,M,39.0,CABA,True,luisanagomez@example.org
CLI04886,2025-08-22,Online,,F,48.0,Neuquen,True,irodriguez@example.org
CLI04887,2025-09-29,Tienda,T02,F,40.0,Santa Fe,True,martinagutierrez@example.net
CLI04888,2025-02-08,Tienda,T05,M,44.0,Entre Rios,False,genaro32@example.com
CLI04889,2022-04-06,Tienda,T15,M,,Mendoza,False,poncerenata@example.org
CLI04890,2024-02-16,Online,,,54.0,Salta,False,drodriguez@example.com
CLI04891,2025-03-08,Tienda,T14,F,26.0,CABA,True,csilva@example.net
CLI04892,2025-06-10,Tienda,T16,F,66.0,Buenos Aires,True,maria-victoria73@example.com
CLI04893,2025-04-01,Online,,M,40.0,Cordoba,False,benjaminaguirre@example.com
CLI04894,2025-01-31,Online,,M,,Cordoba,True,camila64@example.net
CLI04895,2025-01-12,Tienda,T25,M,74.0,Santa Fe,True,acostamaria-paz@example.org
CLI04896,2022-02-25,Online,,F,29.0,CABA,False,benitezagustina@example.net
CLI04897,2024-12-12,Tienda,T07,M,41.0,Cordoba,True,simon97@example.org
CLI04898,2025-01-02,Tienda,T25,F,31.0,Salta,False,martina87@example.com
CLI04899,2023-12-12,Online,,F,58.0,Buenos Aires,False,luz-milagrosjuarez@example.com
CLI04900,2025-01-29,Online,,F,18.0,Buenos Aires,True,ferreyravalentina@example.com
CLI04901,2025-08-14,Tienda,T10,F,46.0,Mendoza,True,maria-luz73@example.net
CLI04902,2025-12-25,Tienda,T25,F,19.0,CABA,True,ofernandez@example.org
CLI04903,2022-07-14,Tienda,T17,M,63.0,Santa Fe,True,morena48@example.com
CLI04904,2023-01-24,Online,,M,71.0,Neuquen,True,nvillalba@example.org
CLI04905,2025-06-22,Tienda,T10,F,54.0,CABA,False,bgomez@example.net
CLI04906,2025-07-01,Tienda,T17,F,31.0,Tucuman,True,juan-martin15@example.org
CLI04907,2025-08-15,Online,,M,58.0,Santa Fe,True,benitezthiago-ezequiel@example.net
CLI04908,2022-07-10,Online,,M,72.0,Cordoba,True,joaquinsosa@example.com
CLI04909,2023-03-31,Online,,M,45.0,Mendoza,True,valentinogodoy@example.net
CLI04910,2024-08-16,Tienda,T08,M,36.0,Buenos Aires,True,drodriguez@example.com
CLI04911,2022-12-14,Tienda,T19,F,62.0,Cordoba,True,milo61@example.com
CLI04912,2025-12-01,Tienda,T14,M,23.0,Entre Rios,False,bianca84@example.net
CLI04913,2024-05-07,Online,,F,38.0,Salta,True,rodriguezvictoria@example.com
CLI04914,2024-02-21,Tienda,T18,F,41.0,Mendoza,True,miavera@example.net
CLI04915,2024-09-13,Online,,F,43.0,Santa Fe,True,lourdes50@example.net
CLI04916,2025-09-08,Tienda,T15,F,57.0,Neuquen,True,ysoria@example.org
CLI04917,2024-04-30,Tienda,T09,F,40.0,Neuquen,True,lautaro-nicolas08@example.net
